"datetime","date","account_type","category","type","asset_class","name","symbol","shares","price","amount","fee","tax","currency","original_amount","original_currency","fx_rate","description","transaction_id","counterparty_name","counterparty_iban","payment_reference","mcc_code"
"2023-07-13T07:27:31.397509Z","2023-07-13","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-16.380000","","","EUR","","","","TR Card Transaction","ddf8b9a3-5e5b-4353-b34e-e1fc88e050b4","","","","5912"
"2023-07-15T14:13:00.773876Z","2023-07-15","DEFAULT","CASH","DIVIDEND","STOCK","NVIDIA","US67066G1040","33.9444130000","","0.360000","","-0.09","EUR","0.40","USD","0.908373","Cash Dividend for ISIN US67066G1040","4d7173fe-f0b9-492b-9c89-44512e370a4b","","","",""
"2023-07-15T18:13:59.319626Z","2023-07-15","DEFAULT","CASH","DIVIDEND","STOCK","Coca-Cola","US1912161007","8.9505220000","","4.620000","","-1.22","EUR","5.07","USD","0.911334","Cash Dividend for ISIN US1912161007","86db076a-963c-42fa-a857-5e56bcf9a2ce","","","",""
"2023-07-16T21:03:22.006177Z","2023-07-16","DEFAULT","CASH","CARD_TRANSACTION","","ALDI SUED","","","","-37.670000","","","EUR","","","","TR Card Transaction","3216474c-bb1c-46b1-87b5-4d1d956e94ff","","","","5411"
"2023-07-17T17:00:06.451730Z","2023-07-17","DEFAULT","TRADING","BUY","STOCK","Tesla","US88160R1014","2.2164380000","90.2349","-200.00","-1.00","","EUR","","","","Buy trade US88160R1014 TESLA INC. DL -,001, quantity: 2.216438","891e735c-a426-4dc7-a511-98c2d245de4c","","","",""
"2023-07-18T14:14:30.414563Z","2023-07-18","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-23.540000","","","EUR","","","","TR Card Transaction","bfc9d40b-66d8-43a4-93ce-e4cc9e11e23b","","","","5912"
"2023-07-19T12:07:12.298739Z","2023-07-19","DEFAULT","CASH","TRANSFER_INBOUND","","","","","","250.000000","","","EUR","","","","Incoming transfer from Max Mustermann (DE02100500000024290661)","86792ba6-6da7-4437-8a06-a2ed749113f7","","","",""
"2023-07-19T20:10:08.370920Z","2023-07-19","DEFAULT","CASH","CARD_TRANSACTION","","Shell Tankstelle","","","","-56.250000","","","EUR","","","","TR Card Transaction","884b8be1-c887-4804-a0e3-463b8cca983e","","","","5541"
"2023-07-21T21:35:31.838672Z","2023-07-21","DEFAULT","CASH","CARD_TRANSACTION","","Pizzeria Da Mario","","","","-14.730000","","","EUR","","","","TR Card Transaction","16a32948-f128-48a8-acdb-365fb22d697a","","","","5812"
"2023-07-26T11:15:17.803972Z","2023-07-26","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-22.420000","","","EUR","","","","TR Card Transaction","107a81f0-f5e6-478a-804e-21bbf3225f15","","","","5912"
"2023-07-26T15:31:05.797861Z","2023-07-26","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","2.5138420000","59.6696","-150.00","-1.00","","EUR","","","","Buy trade IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 2.513842","e29fe855-cb85-431f-a72a-7b7ceab317ff","","","",""
"2023-07-31T07:24:26.550472Z","2023-07-31","DEFAULT","TRADING","BUY","STOCK","Allianz","DE0008404005","0.1713400000","291.8169","-50.00","-1.00","","EUR","","","","Buy trade DE0008404005 ALLIANZ SE NA O.N., quantity: 0.171340","bbafb021-1d79-4040-83ed-da6bcb813a36","","","",""
"2023-08-01T01:03:19.115400Z","2023-08-01","DEFAULT","CASH","INTEREST_PAYMENT","","","","","","27.020000","","0.00","EUR","","","","Interest payment Booking","78e375f2-ae7d-49f9-97f2-a5900c8166b9","","","",""
"2023-08-01T07:32:27.675149Z","2023-08-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","400.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","fd62dc28-197c-4c85-b35b-97171dac9121","","","",""
"2023-08-02T07:11:02.000561Z","2023-08-02","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","1.6509570000","60.5709","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 1.650957","a53c52f4-9078-4d82-9ca4-4c72ed955ad4","","","",""
"2023-08-02T07:42:47.337263Z","2023-08-02","DEFAULT","TRADING","BUY","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","0.6751770000","74.0547","-50.00","","","EUR","","","","Savings plan execution IE00B3RBWM25 Vanguard FTSE All-World UCITS ETF (USD) Distributing, quantity: 0.675177","dcb18e9c-592a-41b7-842d-ee32e6e10d33","","","",""
"2023-08-02T09:06:42.014325Z","2023-08-02","DEFAULT","TRADING","BUY","CRYPTO","Bitcoin","BTC","0.0017350000","14406.9735","-25.00","","","EUR","","","","Savings plan execution XF000BTC0017 Bitcoin, quantity: 0.001735","8c553100-359f-4233-a499-6eb0e80075fb","","","",""
"2023-08-02T09:27:11.264516Z","2023-08-02","DEFAULT","TRADING","BUY","STOCK","Apple","US0378331005","0.2072020000","120.6552","-25.00","","","EUR","","","","Savings plan execution US0378331005 APPLE INC., quantity: 0.207202","515851fe-e29d-460b-a94b-89df4828bf1b","","","",""
"2023-08-02T10:21:23.777301Z","2023-08-02","DEFAULT","TRADING","BUY","CRYPTO","Ethereum","ETH","0.0317260000","630.3988","-20.00","","","EUR","","","","Savings plan execution XF000ETH0019 Ethereum, quantity: 0.031726","dbe61eeb-11fb-4f24-9fa2-a348fd42f6d3","","","",""
"2023-08-02T12:18:30.293768Z","2023-08-02","DEFAULT","TRADING","BUY","FUND","Core S&P 500 USD (Acc)","IE00B5BMR087","0.0898570000","556.4390","-50.00","","","EUR","","","","Savings plan execution IE00B5BMR087 iShares VII plc - iShares Core S&P 500 UCITS ETF USD (Acc), quantity: 0.089857","9fe7f2b2-d16c-44b6-a354-cead9dd4d2f0","","","",""
"2023-08-02T17:15:41.289351Z","2023-08-02","DEFAULT","CASH","CARD_TRANSACTION","","MediaMarkt","","","","-112.840000","","","EUR","","","","TR Card Transaction","a3462a18-ba00-472c-a3fe-f114e464a138","","","","5732"
"2023-08-02T21:23:21.319141Z","2023-08-02","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.0683490000","365.7689","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.068349","89bf9d3e-e97e-4285-a254-d6cf0f472b73","","","",""
"2023-08-03T12:12:45.467423Z","2023-08-03","DEFAULT","CASH","CARD_TRANSACTION","","Netto Marken-Discount","","","","-2.940000","","","EUR","","","","TR Card Transaction","cb3a3974-1a30-4ba4-8983-dec7f09ab24a","","","","5411"
"2023-08-04T10:02:08.201019Z","2023-08-04","DEFAULT","CASH","CARD_TRANSACTION","","MCDONALDS 01271","","","","-10.340000","","","EUR","","","","TR Card Transaction","73a2c13f-0341-4c8a-92ae-6d5fcc4002f5","","","","5814"
"2023-08-06T20:40:45.123133Z","2023-08-06","DEFAULT","CASH","CARD_TRANSACTION","","Amazon.de","","","","-72.430000","","","EUR","","","","TR Card Transaction","715f2638-0cb8-4745-9859-f1488e2111b5","","","","5942"
"2023-08-09T08:10:28.787195Z","2023-08-09","DEFAULT","CASH","CARD_TRANSACTION","","Apotheke am Markt","","","","-22.280000","","","EUR","","","","TR Card Transaction","2a5e8c9e-62a7-4420-9f60-d21517e3a7af","","","","5912"
"2023-08-10T12:37:44.009291Z","2023-08-10","DEFAULT","CASH","TRANSFER_INSTANT_OUTBOUND","","","","","","-300.000000","","","EUR","","","","Outgoing transfer for Max Mustermann","59004ada-3742-4481-9a22-334851e51ac6","","","",""
"2023-08-14T06:41:22.663416Z","2023-08-14","DEFAULT","CASH","CARD_TRANSACTION","","MCDONALDS 01271","","","","-10.350000","","","EUR","","","","TR Card Transaction","84601e0c-d045-4cae-a85b-400ed0dd638d","","","","5814"
"2023-08-14T07:41:15.863408Z","2023-08-14","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-9.570000","","","EUR","","","","TR Card Transaction","6c87967b-687c-4a68-b182-e584d9b40d7b","","","","5912"
"2023-08-14T14:46:08.428178Z","2023-08-14","DEFAULT","CASH","CARD_TRANSACTION","","Amazon.de","","","","-31.370000","","","EUR","","","","TR Card Transaction","3d475dd0-2fd4-47cf-adbc-78501b8739ce","","","","5942"
"2023-08-15T09:46:47.721541Z","2023-08-15","DEFAULT","CASH","DIVIDEND","STOCK","Apple","US0378331005","20.1038310000","","5.210000","","-1.37","EUR","5.69","USD","0.915624","Cash Dividend for ISIN US0378331005","05933825-6f5d-41e7-91a9-4ae91d42bfef","","","",""
"2023-08-15T14:11:16.016398Z","2023-08-15","DEFAULT","TRADING","SELL","STOCK","Tesla","US88160R1014","-1.3519860000","87.2705","117.99","-1.00","-7.88","EUR","","","","Sell trade US88160R1014 TESLA INC. DL -,001, quantity: 1.351986","7314613f-b744-41e5-b87a-d8769472a0d8","","","",""
"2023-08-15T14:55:40.665117Z","2023-08-15","DEFAULT","CASH","CARD_TRANSACTION","","Spotify","","","","-10.990000","","","EUR","","","","TR Card Transaction","e0f4d14a-44c0-4da9-9517-80c6a3949906","","","","5815"
"2023-08-15T20:14:20.281850Z","2023-08-15","DEFAULT","CASH","CARD_TRANSACTION","","Apotheke am Markt","","","","-8.330000","","","EUR","","","","TR Card Transaction","b38f9760-19be-44a6-a966-0fdd5ec9db85","","","","5912"
"2023-08-16T21:05:31.190330Z","2023-08-16","DEFAULT","CASH","CARD_TRANSACTION","","Netflix.com","","","","-13.990000","","","EUR","","","","TR Card Transaction","e9df224b-3397-41f7-b49a-592f53f02716","","","","4899"
"2023-08-21T07:08:15.807526Z","2023-08-21","DEFAULT","CASH","CARD_TRANSACTION","","REWE Darmstadt","","","","-35.060000","","","EUR","","","","TR Card Transaction","4d18ce5e-71a3-445b-b12d-a29a2786b279","","","","5411"
"2023-08-21T18:01:07.866713Z","2023-08-21","DEFAULT","TRADING","SELL","STOCK","Microsoft","US5949181045","-0.3876620000","331.7967","128.62","-1.00","-0.95","EUR","","","","Sell trade US5949181045 MICROSOFT  DL-,00000625, quantity: 0.387662","7b20cb5e-8299-415b-83b7-12294ca26d62","","","",""
"2023-08-22T09:34:47.858002Z","2023-08-22","DEFAULT","TRADING","BUY","STOCK","Apple","US0378331005","3.6440070000","137.2116","-500.00","-1.00","","EUR","","","","Buy trade US0378331005 APPLE INC., quantity: 3.644007","c6a5d780-697d-4c16-b17f-64417ebd654b","","","",""
"2023-08-24T09:01:52.046688Z","2023-08-24","DEFAULT","TRADING","BUY","STOCK","Coca-Cola","US1912161007","4.8157690000","62.2954","-300.00","-1.00","","EUR","","","","Buy trade US1912161007 COCA-COLA CO.   DL-,25, quantity: 4.815769","8a3d1d6c-6cd8-48d9-8aa6-ab3511a9fd39","","","",""
"2023-08-24T19:09:00.956476Z","2023-08-24","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-14.230000","","","EUR","","","","TR Card Transaction","c00cf89d-1886-4bf0-b90b-ee4e12f1e7fe","","","","4112"
"2023-08-26T09:14:06.295503Z","2023-08-26","DEFAULT","CASH","CARD_TRANSACTION","","Netto Marken-Discount","","","","-13.310000","","","EUR","","","","TR Card Transaction","fd8d7bb9-480a-4752-8bea-ffb5ace9414c","","","","5411"
"2023-08-29T15:22:56.108970Z","2023-08-29","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-40.860000","","","EUR","","","","TR Card Transaction","4077760e-43d9-4525-8cea-2e0e73f9f808","","","","4112"
"2023-08-31T09:36:27.762008Z","2023-08-31","DEFAULT","CASH","CARD_TRANSACTION","","Zalando SE","","","","-77.030000","","","EUR","","","","TR Card Transaction","3b2b9921-5e38-40ce-8901-8f0a8f53de08","","","","5691"
"2023-08-31T18:28:46.835558Z","2023-08-31","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-10.970000","","","EUR","","","","TR Card Transaction","466d099e-abc3-4446-ac24-f5048d395372","","","","5912"
"2023-09-01T01:27:30.727104Z","2023-09-01","DEFAULT","CASH","INTEREST_PAYMENT","","","","","","22.600000","","0.00","EUR","","","","Interest payment Booking","a99fb1a7-180f-4d9c-bd54-8317bf0b8aec","","","",""
"2023-09-01T13:24:26.576023Z","2023-09-01","DEFAULT","CASH","CARD_TRANSACTION","","HEAG mobilo GmbH","","","","-3.290000","","","EUR","","","","TR Card Transaction","cd2178ab-d06a-427c-9acf-59aefc78e1ae","","","","4111"
"2023-09-01T18:22:20.518213Z","2023-09-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","300.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","2fb04d4e-3a28-4555-af28-1b39193bd183","","","",""
"2023-09-04T06:23:35.496947Z","2023-09-04","DEFAULT","TRADING","BUY","FUND","Core S&P 500 USD (Acc)","IE00B5BMR087","0.0829130000","603.0395","-50.00","","","EUR","","","","Savings plan execution IE00B5BMR087 iShares VII plc - iShares Core S&P 500 UCITS ETF USD (Acc), quantity: 0.082913","c4e05545-c9fe-4bb7-bf4f-9e8e6a330ab1","","","",""
"2023-09-04T10:18:29.151141Z","2023-09-04","DEFAULT","TRADING","BUY","CRYPTO","Bitcoin","BTC","0.0013690000","18258.8991","-25.00","","","EUR","","","","Savings plan execution XF000BTC0017 Bitcoin, quantity: 0.001369","eb82cac5-9354-4193-920c-7bdd56b1b8ec","","","",""
"2023-09-04T10:58:07.062471Z","2023-09-04","DEFAULT","TRADING","BUY","STOCK","Apple","US0378331005","0.1918940000","130.2800","-25.00","","","EUR","","","","Savings plan execution US0378331005 APPLE INC., quantity: 0.191894","c4416753-8159-429d-82d0-67db06a96d89","","","",""
"2023-09-04T13:44:05.246617Z","2023-09-04","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","1.7341320000","57.6657","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 1.734132","a0a6aded-f299-4e23-bc21-ee65a1f23ad0","","","",""
"2023-09-04T17:00:13.891913Z","2023-09-04","DEFAULT","TRADING","BUY","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","0.7473340000","66.9045","-50.00","","","EUR","","","","Savings plan execution IE00B3RBWM25 Vanguard FTSE All-World UCITS ETF (USD) Distributing, quantity: 0.747334","86015bea-29d0-496a-8a2e-10e68181d3a0","","","",""
"2023-09-04T17:23:54.890586Z","2023-09-04","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.0721990000","346.2634","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.072199","9584e5a8-724a-4728-9a47-6114a5ddb414","","","",""
"2023-09-04T19:15:13.868034Z","2023-09-04","DEFAULT","TRADING","BUY","CRYPTO","Ethereum","ETH","0.0327190000","611.2602","-20.00","","","EUR","","","","Savings plan execution XF000ETH0019 Ethereum, quantity: 0.032719","3513de6b-1080-4f3e-8323-7b36428e3eee","","","",""
"2023-09-06T17:09:05.256949Z","2023-09-06","DEFAULT","CASH","CARD_TRANSACTION","","Rossmann","","","","-2.690000","","","EUR","","","","TR Card Transaction","fa631ccf-bad9-42f4-9c6c-77913fa2b644","","","","5912"
"2023-09-11T13:25:11.862458Z","2023-09-11","DEFAULT","CASH","CARD_TRANSACTION","","Spotify","","","","-10.990000","","","EUR","","","","TR Card Transaction","da9e5ce9-2286-4cd8-8881-8d5531983b77","","","","5815"
"2023-09-11T13:27:59.164417Z","2023-09-11","DEFAULT","CASH","CARD_TRANSACTION","","MediaMarkt","","","","-107.850000","","","EUR","","","","TR Card Transaction","123bdd70-75e7-4e92-b3fa-332c4391471d","","","","5732"
"2023-09-11T18:08:47.222155Z","2023-09-11","DEFAULT","CASH","CARD_TRANSACTION","","Pizzeria Da Mario","","","","-34.380000","","","EUR","","","","TR Card Transaction","35e6b02d-73fe-463f-8b01-527204c056fb","","","","5812"
"2023-09-11T20:35:45.869812Z","2023-09-11","DEFAULT","TRADING","BUY","CRYPTO","Solana","SOL","36.5217770000","8.214277","-300.00","-1.00","","EUR","","","","Buy trade XF000SOL0010 Solana, quantity: 36.521777","5c93856a-deff-4a41-ac0f-b9470123d6ea","","","",""
"2023-09-12T18:52:24.172830Z","2023-09-12","DEFAULT","CASH","CARD_TRANSACTION","","HEAG mobilo GmbH","","","","-5.860000","","","EUR","","","","TR Card Transaction","4315ab6e-9053-4381-867d-5d338ff50d62","","","","4111"
"2023-09-15T07:15:17.089170Z","2023-09-15","DEFAULT","CASH","DIVIDEND","STOCK","Microsoft","US5949181045","0.0721990000","","0.050000","","-0.01","EUR","0.06","USD","0.915107","Cash Dividend for ISIN US5949181045","0f09e163-2c19-4be5-a45e-ce3ff1101053","","","",""
"2023-09-15T07:36:50.507308Z","2023-09-15","DEFAULT","CASH","DIVIDEND","STOCK","Alphabet (A)","US02079K3059","11.2192120000","","2.470000","","-0.65","EUR","2.65","USD","0.930606","Cash Dividend for ISIN US02079K3059","54fb77a4-d5d0-492b-8f81-2adb678687a5","","","",""
"2023-09-15T16:05:19.008890Z","2023-09-15","DEFAULT","CASH","DIVIDEND","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","28.9234270000","","14.010000","","-3.70","EUR","15.36","USD","0.911986","Cash Dividend for ISIN IE00B3RBWM25","dbdb552e-908c-4d66-8474-0093d80f37f7","","","",""
"2023-09-15T18:32:12.329748Z","2023-09-15","DEFAULT","CASH","CARD_TRANSACTION","","Amazon.de","","","","-62.120000","","","EUR","","","","TR Card Transaction","a22323f7-e035-498b-9bab-76d7cafa130c","","","","5942"
"2023-09-17T10:01:37.834739Z","2023-09-17","DEFAULT","CASH","CARD_TRANSACTION","","Kino Darmstadt","","","","-9.510000","","","EUR","","","","TR Card Transaction","10911d52-b8d7-48b7-b5f2-fc80c04df350","","","","7832"
"2023-09-20T16:28:50.137570Z","2023-09-20","DEFAULT","CASH","CARD_TRANSACTION","","Kino Darmstadt","","","","-13.960000","","","EUR","","","","TR Card Transaction","ff4a8999-cc3b-4da5-aa3e-7afde2227e17","","","","7832"
"2023-09-21T08:09:36.658285Z","2023-09-21","DEFAULT","CASH","CARD_TRANSACTION","","Spotify","","","","-10.990000","","","EUR","","","","TR Card Transaction","68bf9911-5806-41ac-b91b-23c6622a344b","","","","5815"
"2023-09-22T20:20:10.979428Z","2023-09-22","DEFAULT","CASH","CARD_TRANSACTION","","Lidl sagt Danke","","","","-18.970000","","","EUR","","","","TR Card Transaction","c9715374-9c4f-4e31-b39e-77ddb33e57dc","","","","5411"
"2023-09-26T07:47:50.256709Z","2023-09-26","DEFAULT","CASH","CARD_TRANSACTION","","ALDI SUED","","","","-26.340000","","","EUR","","","","TR Card Transaction","4b293202-a13b-4ff3-9dea-73981b8994c9","","","","5411"
"2023-09-26T10:28:23.537373Z","2023-09-26","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-29.450000","","","EUR","","","","TR Card Transaction","9d8ac360-72f0-4cd4-af5b-e4f61484a0ed","","","","4112"
"2023-09-26T19:32:28.275594Z","2023-09-26","DEFAULT","CASH","CARD_TRANSACTION","","HEAG mobilo GmbH","","","","-4.470000","","","EUR","","","","TR Card Transaction","2957576c-106e-4628-b517-6ffb89a70351","","","","4111"
"2023-09-30T12:25:21.067603Z","2023-09-30","DEFAULT","CASH","CARD_TRANSACTION","","Spotify","","","","-10.990000","","","EUR","","","","TR Card Transaction","205909e1-3278-466b-bfa3-a16e3d370bc4","","","","5815"
"2023-10-01T01:02:34.163306Z","2023-10-01","DEFAULT","CASH","INTEREST_PAYMENT","","","","","","21.220000","","0.00","EUR","","","","Interest payment Booking","1196e652-1454-4c76-bf0b-357dcaa1fe08","","","",""
"2023-10-01T21:07:17.476660Z","2023-10-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","500.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","521aa789-5ed4-4c20-8bfc-05e28c3fcff7","","","",""
"2023-10-02T07:38:49.398757Z","2023-10-02","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","1.5910700000","62.8508","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 1.591070","85c31c21-9de0-4ea4-8303-da5ab2101492","","","",""
"2023-10-02T07:59:51.379052Z","2023-10-02","DEFAULT","TRADING","BUY","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","0.7496410000","66.6986","-50.00","","","EUR","","","","Savings plan execution IE00B3RBWM25 Vanguard FTSE All-World UCITS ETF (USD) Distributing, quantity: 0.749641","3f55a415-3fb1-4dee-a3b2-a8a47adab5b3","","","",""
"2023-10-02T11:05:09.072623Z","2023-10-02","DEFAULT","TRADING","BUY","CRYPTO","Bitcoin","BTC","0.0009300000","26883.1362","-25.00","","","EUR","","","","Savings plan execution XF000BTC0017 Bitcoin, quantity: 0.000930","eef56f3d-b6b4-4c8a-9faa-ad64a19d9073","","","",""
"2023-10-02T12:55:01.998920Z","2023-10-02","DEFAULT","TRADING","BUY","STOCK","Apple","US0378331005","0.1845070000","135.4961","-25.00","","","EUR","","","","Savings plan execution US0378331005 APPLE INC., quantity: 0.184507","a0acac95-10fa-4f06-b3fb-6d5807b1f66d","","","",""
"2023-10-02T14:25:05.312828Z","2023-10-02","DEFAULT","TRADING","BUY","CRYPTO","Ethereum","ETH","0.0388360000","514.9796","-20.00","","","EUR","","","","Savings plan execution XF000ETH0019 Ethereum, quantity: 0.038836","025387aa-9848-4b9a-8cef-a62d1f6c810d","","","",""
"2023-10-02T19:17:16.666566Z","2023-10-02","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.0676890000","369.3377","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.067689","a07f7011-be4f-4dc2-be67-134eb401ca1a","","","",""
"2023-10-02T19:30:13.056704Z","2023-10-02","DEFAULT","TRADING","BUY","FUND","Core S&P 500 USD (Acc)","IE00B5BMR087","0.0818690000","610.7327","-50.00","","","EUR","","","","Savings plan execution IE00B5BMR087 iShares VII plc - iShares Core S&P 500 UCITS ETF USD (Acc), quantity: 0.081869","de5783ad-7733-426a-ba91-c42e1c7963ca","","","",""
"2023-10-05T18:52:00.588155Z","2023-10-05","DEFAULT","CASH","CARD_TRANSACTION","","Netflix.com","","","","-13.990000","","","EUR","","","","TR Card Transaction","5859861e-daae-429f-88b0-c641580e6cc8","","","","4899"
"2023-10-10T10:40:28.669952Z","2023-10-10","DEFAULT","TRADING","BUY","CRYPTO","Cardano","ADA","861.1727520000","0.580604","-500.00","-1.00","","EUR","","","","Buy trade XF000ADA0010 Cardano, quantity: 861.172752","4bd6bfcf-8698-414c-a1e9-34a171ff2e23","","","",""
"2023-10-13T09:44:31.680433Z","2023-10-13","DEFAULT","TRADING","BUY","STOCK","ASML Holding","NL0010273215","0.4357590000","573.7112","-250.00","-1.00","","EUR","","","","Buy trade NL0010273215 ASML HOLDING  EO -,09, quantity: 0.435759","87396fa7-f52e-475c-aa9b-6a425d087a09","","","",""
"2023-10-13T17:53:34.446535Z","2023-10-13","DEFAULT","CASH","CARD_TRANSACTION","","Netflix.com","","","","-13.990000","","","EUR","","","","TR Card Transaction","0d3df5ab-e16c-4eba-9791-187fb589a56e","","","","4899"
"2023-10-15T19:24:18.886142Z","2023-10-15","DEFAULT","CASH","DIVIDEND","STOCK","NVIDIA","US67066G1040","33.9444130000","","0.370000","","-0.10","EUR","0.40","USD","0.928961","Cash Dividend for ISIN US67066G1040","3d46f064-694d-4ce7-a389-4199098ac4d3","","","",""
"2023-10-15T19:40:18.736197Z","2023-10-15","DEFAULT","CASH","DIVIDEND","STOCK","Coca-Cola","US1912161007","13.7662910000","","7.260000","","-1.91","EUR","7.80","USD","0.930255","Cash Dividend for ISIN US1912161007","01550649-b097-4553-90d4-6a36b8bbe51f","","","",""
"2023-10-16T06:39:59.431257Z","2023-10-16","DEFAULT","CASH","CARD_TRANSACTION","","Netto Marken-Discount","","","","-4.060000","","","EUR","","","","TR Card Transaction","8b421545-bdcc-4e13-9cde-320608f060ef","","","","5411"
"2023-10-23T16:21:10.599982Z","2023-10-23","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-24.130000","","","EUR","","","","TR Card Transaction","e9efc911-0060-46a9-a99b-8e6e10e18a18","","","","5912"
"2023-10-23T19:02:00.027521Z","2023-10-23","DEFAULT","CASH","CARD_TRANSACTION","","REWE Darmstadt","","","","-40.810000","","","EUR","","","","TR Card Transaction","c5ad3c2a-d4ac-4abf-a939-053acdea23be","","","","5411"
"2023-10-24T19:08:40.409376Z","2023-10-24","DEFAULT","CASH","CARD_TRANSACTION","","ALDI SUED","","","","-32.850000","","","EUR","","","","TR Card Transaction","32e56ff7-d354-4c68-a48c-436459e7dbcd","","","","5411"
"2023-10-29T08:36:24.026518Z","2023-10-29","DEFAULT","CASH","CARD_TRANSACTION","","Apotheke am Markt","","","","-23.330000","","","EUR","","","","TR Card Transaction","fd5a74b2-8daa-4999-ad84-b0b579308996","","","","5912"
"2023-11-01T01:09:40.024264Z","2023-11-01","DEFAULT","CASH","INTEREST_PAYMENT","","","","","","18.970000","","0.00","EUR","","","","Interest payment Booking","2109bda5-4870-43ea-8fcf-12966d946df8","","","",""
"2023-11-01T07:17:05.980393Z","2023-11-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","500.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","7236371a-1eb4-45f2-b786-d810e596f169","","","",""
"2023-11-02T06:26:04.510150Z","2023-11-02","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.0612740000","408.0053","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.061274","38783b3b-5964-4031-b4d3-45ffe1491ead","","","",""
"2023-11-02T08:13:43.440304Z","2023-11-02","DEFAULT","TRADING","BUY","CRYPTO","Bitcoin","BTC","0.0010970000","22779.3279","-24.99","","","EUR","","","","Savings plan execution XF000BTC0017 Bitcoin, quantity: 0.001097","0d4175e4-923a-4adb-8bab-b118302f3641","","","",""
"2023-11-02T09:09:18.274721Z","2023-11-02","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","1.3140220000","76.1022","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 1.314022","679480e0-f629-415a-b367-8509b1186809","","","",""
"2023-11-02T11:05:04.518253Z","2023-11-02","DEFAULT","TRADING","BUY","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","0.7350230000","68.0251","-50.00","","","EUR","","","","Savings plan execution IE00B3RBWM25 Vanguard FTSE All-World UCITS ETF (USD) Distributing, quantity: 0.735023","27c2afa0-ca40-4322-85f5-2049d1691854","","","",""
"2023-11-02T11:42:36.661875Z","2023-11-02","DEFAULT","CASH","CARD_TRANSACTION","","Rossmann","","","","-8.870000","","","EUR","","","","TR Card Transaction","321682cc-e710-4521-87e2-d262ca2cc859","","","","5912"
"2023-11-02T17:58:53.218074Z","2023-11-02","DEFAULT","TRADING","BUY","FUND","Core S&P 500 USD (Acc)","IE00B5BMR087","0.0798220000","626.3948","-50.00","","","EUR","","","","Savings plan execution IE00B5BMR087 iShares VII plc - iShares Core S&P 500 UCITS ETF USD (Acc), quantity: 0.079822","2c7196b8-f4b3-459f-9115-b4203bae429d","","","",""
